code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
CSN,3040,WSSS,ZGGG,,B-1293,37000,,9:50,13:55,4:05,,235,P,2,1
CSN,3055,ZGGG,VYYY,,B-5967,38000,,0:25,3:20,2:55,,186,P,6,1
CSN,3056,VYYY,ZGGG,,B-5967,37000,,5:00,8:15,3:15,,186,P,6,1
CSN,3061,ZGGG,RKSI,,B-329S,37000,,1:35,4:50,3:15,,191,P,4,1
CSN,3062,RKSI,ZGGG,,B-329S,38000,,7:35,11:35,4:00,,191,P,4,1
CSN,3069,ZGGG,VVTS,,B-308T,38000,,0:40,4:00,3:20,,160,P,0,1
CSN,3070,VVTS,ZGGG,,B-309W,37000,,5:45,8:10,2:25,,160,P,0,1
CSN,3075,ZHHH,VHHH,,B-1585,38000,,2:00,4:20,2:20,,116,P,0,1
CSN,3076,VHHH,ZHHH,,B-1402,37000,,5:50,8:00,2:10,,116,P,0,1
CSN,3081,ZGGG,VTBS,,B-30C0,38000,,5:00,8:00,3:00,,170,P,1,1
CSN,3082,VTBS,ZGGG,,B-30C0,37000,,10:10,12:55,2:45,,170,P,1,1
CSN,3091,ZGGG,RPLL,,B-20AA,37000,,0:25,2:50,2:25,,140,P,4,1
CSN,3092,RPLL,ZGGG,,B-20AA,38000,,4:00,6:40,2:40,,140,P,4,1
CSN,3095,ZSPD,RCTP,,B-8361,32000,,6:50,8:55,2:05,,98,P,1234560,1
CSN,3096,RCTP,ZSPD,,B-8361,31000,,10:20,12:20,2:00,,98,P,1234560,1
CSN,3099,ZGGG,ZBAD,,B-30F6,37000,,1:00,4:00,3:00,,178,P,1234560,1
CSN,3100,ZBAD,ZGGG,,B-6783,38000,,10:30,14:05,3:35,,178,P,1234560,1
CSN,3101,ZGGG,ZBAD,,B-309W,37000,,0:00,3:05,3:05,,178,P,1234560,1
CSN,3102,ZBAD,ZGGG,,B-309W,38000,,4:30,7:45,3:15,,178,P,1234560,1
CSN,3103,ZGGG,ZBAD,,B-309J,37000,,4:00,6:55,2:55,,178,P,1234560,1
CSN,3104 (1),ZBAD,ZGGG,,B-2049,38000,,7:30,10:45,3:15,,178,P,134560,1
CSN,3104 (2),ZBAD,ZGGG,,B-2049,38000,,7:30,11:05,3:35,,178,P,2,1
CSN,3105 (1),ZGGG,ZBAD,,B-303X,37000,,11:00,14:05,3:05,,178,P,234560,1
CSN,3105 (2),ZGGG,ZBAD,,B-303X,37000,,11:00,13:55,2:55,,178,P,1,1
CSN,3106,ZBAD,ZGGG,,B-6528,38000,,5:30,8:45,3:15,,178,P,1234560,1
CSN,3107 (1),ZGGG,ZBAD,,B-30E2,37000,,13:00,16:15,3:15,,178,P,123456,1
CSN,3107 (2),ZGGG,ZBAD,,B-30E2,37000,,13:00,16:05,3:05,,178,P,0,1
CSN,3108,ZBAD,ZGGG,,B-6270,38000,,0:30,3:40,3:10,,178,P,1234560,1
CSN,3109 (1),ZGGG,ZBAD,,B-6783,37000,,6:00,9:05,3:05,,178,P,2346,1
CSN,3109 (2),ZGGG,ZBAD,,B-6783,37000,,6:00,9:15,3:15,,178,P,150,1
CSN,3110,ZBAD,ZGGG,,B-30A9,38000,,11:30,14:45,3:15,,178,P,1234560,1
CSN,3111 (1),ZGGG,ZBAD,,B-6581,37000,,10:00,13:05,3:05,,178,P,150,1
CSN,3111 (2),ZGGG,ZBAD,,B-6581,37000,,10:00,13:15,3:15,,178,P,246,1
CSN,3111 (3),ZGGG,ZBAD,,B-6581,37000,,9:50,13:05,3:15,,178,P,3,1
CSN,3112,ZBAD,ZGGG,,B-6270,38000,,3:30,7:05,3:35,,178,P,1234560,1
CSN,3113,ZGGG,ZBAD,,B-30A9,37000,,9:00,12:00,3:00,,178,P,1234560,1
CSN,3114,ZBAD,ZGGG,,B-6528,38000,,13:00,16:25,3:25,,178,P,1234560,1
CSN,3115,ZGGG,ZBAD,,B-6628,37000,,8:00,11:15,3:15,,178,P,1234560,1
CSN,3116,ZBAD,ZGGG,,B-30E2,38000,,23:30,2:50,3:20,,178,P,1234560,1
CSN,3117,ZHHH,ZBAD,,B-2693,37000,,0:00,2:05,2:05,,120,P,1234560,1
CSN,3118,ZBAD,ZHHH,,B-5192,38000,,3:20,5:30,2:10,,120,P,1234560,1
CSN,3119 (1),ZJHK,ZBAD,,B-30EY,37000,,0:00,3:50,3:50,,208,P,134560,1
CSN,3119 (2),ZJHK,ZBAD,,B-30EY,37000,,0:00,3:40,3:40,,208,P,2,1
CSN,3120,ZBAD,ZJHK,,B-30EY,38000,,5:10,8:55,3:45,,208,P,1234560,1
CSN,3121,ZGGG,ZBAD,,B-30EA,37000,,2:00,4:55,2:55,,178,P,1234560,1
CSN,3122 (1),ZBAD,ZGGG,,B-32AV,38000,,9:30,12:55,3:25,,178,P,123460,1
CSN,3122 (2),ZBAD,ZGGG,,B-32AV,38000,,9:30,13:00,3:30,,178,P,5,1
CSN,3123,ZGHA,ZBAD,,B-322V,37000,,23:25,1:50,2:25,,141,P,1234560,1
CSN,3124 (1),ZBAD,ZGHA,,B-322V,38000,,2:55,5:40,2:45,,141,P,1350,1
CSN,3124 (2),ZBAD,ZGHA,,B-322V,38000,,3:00,5:40,2:40,,141,P,246,1
CSN,3125,ZGHA,ZYHB,,B-322V,37000,,1:55,5:45,3:50,,208,P,1234560,1
CSN,3126,ZYHB,ZGHA,,B-322V,38000,,8:30,12:45,4:15,,208,P,1234560,1
CSN,3127 (1),ZGHA,ZBAD,,B-6251,37000,,4:00,6:25,2:25,,141,P,234560,1
CSN,3127 (2),ZGHA,ZBAD,,B-6251,37000,,3:55,6:25,2:30,,141,P,1,1
CSN,3128,ZBAD,ZGHA,,B-6288,38000,,8:00,10:45,2:45,,141,P,1234560,1
CSN,3129 (1A),ZGGG,ZGHA,,B-6702,28000,,0:15,1:30,1:15,,88,P,1230,1
CSN,3129 (1B),ZGHA,ZLXN,,B-6293,38000,,2:40,5:25,2:45,,149,P,1234560,1
CSN,3129 (2A),ZGGG,ZGHA,,B-6702,28000,,0:00,1:30,1:30,,88,P,456,1
CSN,3130 (A),ZLXN,ZGHA,,B-6681,37000,,6:10,8:35,2:25,,149,P,1234560,1
CSN,3130 (B),ZGHA,ZGGG,,B-6681,27000,,9:35,11:10,1:35,,88,P,1234560,1
CSN,3131 (A),ZGGG,ZBSJ,,B-6252,37000,,10:25,13:15,2:50,,167,P,1234560,1
CSN,3131 (B),ZBSJ,ZBZJ,,B-5586,23000,,14:15,15:25,1:10,,70,P,1234560,1
CSN,3132 (1A),ZBZJ,ZBSJ,,B-30CC,24000,,23:50,1:00,1:10,,70,P,1234560,1
CSN,3132 (1B),ZBSJ,ZGGG,,B-6252,38000,,2:00,4:50,2:50,,167,P,236,1
CSN,3132 (2A),ZBSJ,ZGGG,,B-6252,38000,,2:00,5:00,3:00,,167,P,1450,1
CSN,3133,ZGGG,ZBTJ,,B-1087,37000,,0:20,3:15,2:55,,176,P,1234560,1
CSN,3134,ZBTJ,ZGGG,,B-6293,38000,,4:25,7:55,3:30,,176,P,1234560,1
CSN,3135,ZGGG,ZBTJ,,B-301J,37000,,8:30,11:30,3:00,,176,P,1234560,1
CSN,3136 (1),ZBTJ,ZGGG,,B-301J,38000,,12:30,15:40,3:10,,176,P,1350,1
CSN,3136 (2),ZBTJ,ZGGG,,B-301J,38000,,12:30,15:45,3:15,,176,P,246,1
CSN,3137,ZHHH,ZBAD,,B-1737,37000,,4:00,6:05,2:05,,120,P,1234560,1
CSN,3138 (1),ZBAD,ZHHH,,B-1737,38000,,7:10,9:30,2:20,,120,P,12350,1
CSN,3138 (2),ZBAD,ZHHH,,B-1737,38000,,7:15,9:30,2:15,,120,P,46,1
CSN,3139 (1),ZHHH,ZBAD,,B-1921,37000,,8:00,10:05,2:05,,120,P,13460,1
CSN,3139 (2),ZHHH,ZBAD,,B-1921,37000,,8:00,10:15,2:15,,120,P,25,1
CSN,3140,ZBAD,ZHHH,,B-1921,38000,,11:20,13:30,2:10,,120,P,1234560,1
CSN,3141,ZGHA,ZBAD,,B-6283,37000,,6:55,9:30,2:35,,141,P,1234560,1
CSN,3142,ZBAD,ZGHA,,B-6658,38000,,12:15,14:55,2:40,,141,P,1234560,1
CSN,3143,ZGGG,ZBTJ,,B-301J,37000,,5:55,9:00,3:05,,176,P,1234560,1
CSN,3144,ZBTJ,ZGGG,,B-30CC,38000,,10:20,13:40,3:20,,176,P,1234560,1
CSN,3145,ZGGG,ZBSJ,,B-301J,37000,,0:05,2:45,2:40,,167,P,1234560,1
CSN,3146,ZBSJ,ZGGG,,B-325D,38000,,3:45,6:45,3:00,,167,P,1234560,1
CSN,3147 (A),ZGBH,ZGHA,,B-6625,37000,,5:30,7:20,1:50,,109,P,1234560,1
CSN,3147 (B),ZGHA,ZBAD,,B-6625,37000,,8:20,10:45,2:25,,141,P,1234560,1
CSN,3148 (A),ZBAD,ZGHA,,B-6625,38000,,23:00,1:45,2:45,,141,P,1234560,1
CSN,3148 (B),ZGHA,ZGBH,,B-6658,38000,,2:45,4:40,1:55,,109,P,1234560,1
CSN,3149,ZGSD,ZSHC,,B-1240,37000,,23:50,1:50,2:00,,131,P,1234560,1
CSN,3150,ZSHC,ZGSD,,B-1240,38000,,2:55,5:20,2:25,,131,P,1234560,1
CSN,3151,ZGSZ,ZBAD,,B-323S,37000,,0:30,3:35,3:05,,183,P,1234560,1
CSN,3152,ZBAD,ZGSZ,,B-6270,38000,,5:00,8:10,3:10,,183,P,1234560,1
CSN,3154,ZBAD,ZGSZ,,B-6317,38000,,10:00,13:20,3:20,,183,P,1234560,1
CSN,3155,ZGSZ,ZBAD,,B-6661,37000,,11:30,14:35,3:05,,183,P,1234560,1
CSN,3156,ZBAD,ZGSZ,,B-6661,38000,,1:00,4:15,3:15,,183,P,1234560,1
CSN,3157,ZGSZ,ZBAD,,B-6629,37000,,8:30,11:35,3:05,,183,P,1234560,1
CSN,3158,ZBAD,ZGSZ,,B-30E7,38000,,6:00,9:25,3:25,,183,P,1234560,1
CSN,3161 (1),ZGGG,ZBAD,,B-6293,37000,,12:00,14:55,2:55,,178,P,134560,1
CSN,3161 (2),ZGGG,ZBAD,,B-6293,37000,,12:00,15:00,3:00,,178,P,2,1
CSN,3162,ZBAD,ZGGG,,B-209Y,38000,,6:30,9:45,3:15,,178,P,1234560,1
CSN,3163,ZGHA,ZBAD,,B-6283,37000,,9:30,12:00,2:30,,141,P,1234560,1
CSN,3164,ZBAD,ZGHA,,B-1800,38000,,11:15,13:55,2:40,,141,P,1234560,1
CSN,3165,ZGGG,ZBAD,,B-30CC,37000,,12:30,15:30,3:00,,178,P,1234560,1
CSN,3166,ZBAD,ZGGG,,B-303W,38000,,2:30,5:55,3:25,,178,P,1234560,1
CSN,3167,ZGSZ,ZBAD,,B-6978,37000,,5:30,8:35,3:05,,183,P,1234560,1
CSN,3168,ZBAD,ZGSZ,,B-1626,38000,,3:00,6:25,3:25,,183,P,1234560,1
CSN,3169,ZGSZ,ZBAD,,B-1845,37000,,3:30,6:35,3:05,,183,P,1234560,1
CSN,3171,ZGSZ,ZBAD,,B-306M,37000,,23:30,2:35,3:05,,183,P,1234560,1
CSN,3172,ZBAD,ZGSZ,,B-1845,38000,,8:00,11:25,3:25,,183,P,1234560,1
CSN,3173,ZGSZ,ZBAD,,B-1848,37000,,10:30,13:35,3:05,,183,P,1234560,1
CSN,3174,ZBAD,ZGSZ,,B-6657,38000,,11:00,14:25,3:25,,183,P,1234560,1
CSN,3175 (1),ZGSZ,ZBAD,,B-303H,37000,,1:30,4:25,2:55,,183,P,2450,1
CSN,3175 (2),ZGSZ,ZBAD,,B-303H,37000,,1:30,4:35,3:05,,183,P,136,1
CSN,3176,ZBAD,ZGSZ,,B-306M,38000,,4:00,7:25,3:25,,183,P,1234560,1
CSN,3177,ZGGG,ZBAD,,B-2049,37000,,3:00,5:55,2:55,,178,P,1234560,1
CSN,3178,ZBAD,ZGGG,,B-30EA,38000,,12:00,15:15,3:15,,178,P,1234560,1
CSN,3179 (1),ZGGG,ZBAD,,B-6270,37000,,5:00,7:55,2:55,,178,P,2460,1
CSN,3179 (2),ZGGG,ZBAD,,B-6270,37000,,5:00,8:00,3:00,,178,P,135,1
CSN,3180,ZBAD,ZGGG,,B-30F7,38000,,8:30,11:45,3:15,,178,P,1234560,1
CSN,3181,ZGGG,ZBHH,,B-2406,38000,,12:05,15:20,3:15,,187,P,1234560,1
CSN,3182 (1),ZBHH,ZGGG,,B-2406,37000,,23:35,2:55,3:20,,187,P,123450,1
CSN,3182 (2),ZBHH,ZGGG,,B-2406,37000,,23:35,2:45,3:10,,187,P,6,1
CSN,3183,ZGGG,ZBSJ,,B-301H,37000,,5:45,8:45,3:00,,167,P,1234560,1
CSN,3184 (1),ZBSJ,ZGGG,,B-301J,38000,,9:45,12:55,3:10,,167,P,234560,1
CSN,3184 (2),ZBSJ,ZGGG,,B-301J,38000,,9:45,12:50,3:05,,167,P,1,1
CSN,3185 (1),ZGGG,ZBAD,,B-30F7,37000,,2:30,5:25,2:55,,178,P,124560,1
CSN,3185 (2),ZGGG,ZBAD,,B-30F7,37000,,2:30,5:35,3:05,,178,P,3,1
CSN,3186,ZBAD,ZGGG,,B-30CC,38000,,8:00,11:15,3:15,,178,P,1234560,1
CSN,3188,ZBAD,ZGSZ,,B-6353,38000,,9:00,12:25,3:25,,183,P,1234560,1
CSN,3189,ZGSZ,ZBAD,,B-30EZ,37000,,7:30,10:35,3:05,,183,P,1234560,1
CSN,3190,ZBAD,ZGSZ,,B-309X,38000,,12:00,15:25,3:25,,183,P,1234560,1
CSN,3191,ZGSZ,ZBAD,,B-323S,37000,,9:30,12:35,3:05,,183,P,1234560,1
CSN,3192,ZBAD,ZGSZ,,B-6356,38000,,2:00,5:25,3:25,,183,P,1234560,1
CSN,3193,ZGSZ,ZBAD,,B-303H,37000,,4:30,7:35,3:05,,183,P,1234560,1
CSN,3194,ZBAD,ZGSZ,,B-6629,38000,,0:00,3:25,3:25,,183,P,1234560,1
CSN,3195 (A),ZGGG,ZHCC,,B-5677,37000,,9:35,12:00,2:25,,137,P,1234560,1
CSN,3195 (B),ZHCC,ZBOW,,B-2697,38000,,13:00,14:45,1:45,,103,P,1234560,1
CSN,3196 (A),ZBOW,ZHCC,,B-5678,37000,,0:00,1:50,1:50,,103,P,1234560,1
CSN,3196 (B),ZHCC,ZGGG,,B-5233,38000,,3:00,5:25,2:25,,137,P,1234560,1
CSN,3197,ZGGG,ZBHH,,B-30CD,38000,,22:35,1:55,3:20,,187,P,1234560,1
CSN,3198 (1),ZBHH,ZGGG,,B-30CD,37000,,2:55,6:20,3:25,,187,P,1350,1
CSN,3198 (2),ZBHH,ZGGG,,B-30CD,37000,,3:00,6:20,3:20,,187,P,246,1
CSN,3201,ZGGG,ZLXY,,B-5195,38000,,23:20,2:00,2:40,,142,P,1234560,1
CSN,3202 (1),ZLXY,ZGGG,,B-5676,37000,,3:00,5:50,2:50,,142,P,123450,1
CSN,3202 (2),ZLXY,ZGGG,,B-5676,37000,,3:00,5:40,2:40,,142,P,6,1
CSN,3203,ZGGG,ZLXY,,B-5676,38000,,9:05,11:45,2:40,,142,P,1234560,1
CSN,3204,ZLXY,ZGGG,,B-30CD,37000,,13:00,15:45,2:45,,142,P,1234560,1
CSN,3207,ZGGG,ZLXY,,B-6739,38000,,6:05,8:40,2:35,,142,P,1234560,1
CSN,3208,ZLXY,ZGGG,,B-301A,37000,,10:00,12:50,2:50,,142,P,1234560,1
CSN,3209,ZGSZ,ZSWX,,B-1653,37000,,10:00,12:10,2:10,,133,P,1234560,1
CSN,3210,ZSWX,ZGSZ,,B-1653,38000,,13:20,15:55,2:35,,133,P,1234560,1
CSN,3211,ZGGG,ZLXY,,B-5676,38000,,12:15,14:55,2:40,,142,P,1234560,1
CSN,3212,ZLXY,ZGGG,,B-5676,37000,,8:00,10:55,2:55,,142,P,1234560,1
CSN,3213,ZGSZ,ZLXY,,B-6353,38000,,1:00,4:00,3:00,,149,P,1234560,1
CSN,3214,ZLXY,ZGSZ,,B-8870,37000,,5:10,8:00,2:50,,149,P,1234560,1
CSN,3215,ZGGG,ZLXY,,B-5468,38000,,5:05,7:45,2:40,,142,P,1234560,1
CSN,3216,ZLXY,ZGGG,,B-5468,37000,,1:00,3:50,2:50,,142,P,1234560,1
CSN,3217,ZGGG,ZLXY,,B-5596,38000,,13:15,15:50,2:35,,142,P,1234560,1
CSN,3218,ZLXY,ZGGG,,B-5770,37000,,12:00,14:50,2:50,,142,P,1234560,1
CSN,3219,ZGGG,ZLXY,,B-5770,38000,,3:55,6:40,2:45,,142,P,1234560,1
CSN,3220,ZLXY,ZGGG,,B-5770,37000,,0:00,2:45,2:45,,142,P,1234560,1
CSN,3221 (1),ZGGG,ZHNY,,B-9911,38000,,11:05,13:15,2:10,,125,P,123460,1
CSN,3221 (2),ZGGG,ZHNY,,B-9911,38000,,10:55,13:15,2:20,,125,P,5,1
CSN,3222,ZHNY,ZGGG,,B-9911,37000,,14:25,16:45,2:20,,125,P,1234560,1
CSN,3223,ZGGG,ZLYA,,B-6293,38000,,0:40,3:40,3:00,,157,P,246,1
CSN,3224,ZLYA,ZGGG,,B-6293,37000,,4:40,7:45,3:05,,157,P,246,1
CSN,3225 (A),ZGSZ,ZHSY,,B-1697,38000,,5:55,8:40,2:45,,130,P,1234560,1
CSN,3225 (B),ZHSY,ZLXY,,B-1697,24000,,10:05,11:20,1:15,,71,P,1234560,1
CSN,3226 (A),ZLXY,ZHSY,,B-1697,23000,,12:25,13:30,1:05,,71,P,1234560,1
CSN,3226 (B),ZHSY,ZGSZ,,B-1697,37000,,14:15,16:45,2:30,,130,P,1234560,1
CSN,3227,ZGGG,ZYHB,,B-6815,37000,,2:35,6:50,4:15,,242,P,1234560,1
CSN,3228,ZYHB,ZGGG,,B-6815,38000,,8:05,12:50,4:45,,242,P,1234560,1
CSN,3229,ZGGG,ZGCD,,B-2408,32000,,14:00,15:35,1:35,,95,P,1234560,1
CSN,3230,ZGCD,ZGGG,,B-6775,31000,,23:05,0:35,1:30,,95,P,1234560,1
CSN,3231,ZGGG,ZLXY,,B-5195,38000,,11:20,14:00,2:40,,142,P,1234560,1
CSN,3232,ZLXY,ZGGG,,B-5195,37000,,7:00,9:50,2:50,,142,P,1234560,1
CSN,3235 (1),ZGGG,ZLXY,,B-306J,38000,,2:05,4:35,2:30,,142,P,34,1
CSN,3235 (2),ZGGG,ZLXY,,B-306J,38000,,1:55,4:35,2:40,,142,P,6,1
CSN,3235 (3),ZGGG,ZLXY,,B-306J,38000,,8:20,10:55,2:35,,142,P,0,1
CSN,3236 (1),ZLXY,ZGGG,,B-306J,37000,,5:55,8:45,2:50,,142,P,346,1
CSN,3236 (2),ZLXY,ZGGG,,B-306J,37000,,12:30,15:10,2:40,,142,P,0,1
CSN,3237,ZGGG,ZLXY,,B-306J,38000,,0:55,3:40,2:45,,142,P,1234560,1
CSN,3238,ZLXY,ZGGG,,B-306J,37000,,5:00,7:45,2:45,,142,P,1234560,1
CSN,3239 (1),ZGGG,ZLXN,,B-6815,38000,,8:05,11:20,3:15,,178,P,1345,1
CSN,3239 (2),ZGGG,ZLXN,,B-6815,38000,,7:50,11:20,3:30,,178,P,260,1
CSN,3240 (1),ZLXN,ZGGG,,B-6815,37000,,12:20,15:25,3:05,,178,P,1350,1
CSN,3240 (2),ZLXN,ZGGG,,B-6815,37000,,12:20,15:45,3:25,,178,P,246,1
CSN,3241,ZGNN,ZUUU,,B-5252,38000,,8:00,10:00,2:00,,119,P,1234560,1
CSN,3242,ZUUU,ZGNN,,B-5252,37000,,11:05,13:05,2:00,,119,P,1234560,1
CSN,3243,ZGGG,ZHNY,,B-1363,38000,,1:20,3:30,2:10,,125,P,1234560,1
CSN,3244,ZHNY,ZGGG,,B-651Z,37000,,4:35,6:40,2:05,,125,P,1234560,1
CSN,3247,ZGGG,ZGCD,,B-6208,32000,,0:35,2:15,1:40,,95,P,234560,1
CSN,3248,ZGCD,ZGGG,,B-306K,31000,,3:40,5:20,1:40,,95,P,234560,1
CSN,3251,ZGGG,ZLLL,,B-6681,38000,,12:05,15:25,3:20,,172,P,1234560,1
CSN,3252,ZLLL,ZGGG,,B-6681,37000,,23:40,2:45,3:05,,172,P,1234560,1
CSN,3253 (1),ZGGG,ZLIC,,B-301A,38000,,9:55,13:05,3:10,,175,P,1350,1
CSN,3253 (2),ZGGG,ZLIC,,B-301A,38000,,10:00,13:05,3:05,,175,P,246,1
CSN,3254,ZLIC,ZGGG,,B-301A,37000,,13:55,17:20,3:25,,175,P,1234560,1
CSN,3255,ZGSZ,ZSSS,,B-6516,37000,,3:00,5:10,2:10,,135,P,1234560,1
CSN,3256,ZSSS,ZGSZ,,B-1845,38000,,6:25,9:10,2:45,,135,P,1234560,1
CSN,3257,ZGGG,ZSXZ,,B-5236,37000,,23:15,1:25,2:10,,138,P,1234560,1
CSN,3258,ZSXZ,ZGGG,,B-5236,38000,,2:30,5:15,2:45,,138,P,1234560,1
CSN,3259,ZBAD,ZUCK,,B-329Z,38000,,7:25,10:05,2:40,,149,P,1234560,1
CSN,3260,ZUCK,ZBAD,,B-8423,37000,,2:55,6:05,3:10,,149,P,1234560,1
CSN,3261 (1),ZGNN,ZSPD,,B-5149,37000,,8:05,10:40,2:35,,166,P,1246,1
CSN,3261 (2),ZGNN,ZSPD,,B-5149,37000,,8:10,10:40,2:30,,166,P,30,1
CSN,3261 (3),ZGNN,ZSPD,,B-5149,37000,,8:25,11:05,2:40,,166,P,5,1
CSN,3262 (1),ZSPD,ZGNN,,B-5149,38000,,11:50,15:20,3:30,,166,P,123460,1
CSN,3262 (2),ZSPD,ZGNN,,B-5149,38000,,12:10,15:40,3:30,,166,P,5,1
CSN,3263,ZGGG,ZUDA,,B-6200,38000,,9:15,11:35,2:20,,123,P,1234560,1
CSN,3264 (1),ZUDA,ZGGG,,B-2408,37000,,12:25,14:35,2:10,,123,P,123560,1
CSN,3264 (2),ZUDA,ZGGG,,B-2408,37000,,6:40,9:00,2:20,,123,P,4,1
CSN,3265 (A),ZGKL,ZSNJ,,B-5587,37000,,0:30,2:25,1:55,,130,P,1234560,1
CSN,3265 (B),ZSNJ,ZYHB,,B-5587,37000,,3:30,6:25,2:55,,167,P,1234560,1
CSN,3266 (1A),ZYHB,ZSNJ,,B-5587,38000,,8:00,10:55,2:55,,167,P,2456,1
CSN,3266 (1B),ZSNJ,ZGKL,,B-5587,38000,,12:00,14:30,2:30,,130,P,1234560,1
CSN,3266 (2A),ZYHB,ZSNJ,,B-5587,38000,,8:00,11:00,3:00,,167,P,130,1
CSN,3269,ZGGG,ZLIC,,B-5586,38000,,22:25,1:35,3:10,,175,P,1234560,1
CSN,3270,ZLIC,ZGGG,,B-5586,37000,,2:30,5:45,3:15,,175,P,1234560,1
CSN,3271,ZUGY,ZSNB,,B-5697,37000,,8:40,11:05,2:25,,155,P,1234560,1
CSN,3272 (1),ZSNB,ZUGY,,B-5697,38000,,12:00,15:00,3:00,,155,P,1246,1
CSN,3272 (2),ZSNB,ZUGY,,B-5697,38000,,12:00,14:55,2:55,,155,P,350,1
CSN,3273 (A),ZYHB,ZBXZ,,B-6291,38000,,0:10,3:05,2:55,,145,P,1350,1
CSN,3273 (B),ZBXZ,ZUCK,,B-6291,38000,,3:55,6:15,2:20,,131,P,1350,1
CSN,3274 (A),ZUCK,ZBXZ,,B-6737,37000,,7:20,9:25,2:05,,131,P,1350,1
CSN,3274 (B),ZBXZ,ZYHB,,B-6737,37000,,10:20,13:05,2:45,,145,P,1350,1
CSN,3275,ZGNN,ZLXY,,B-5747,37000,,6:35,9:00,2:25,,143,P,1234560,1
CSN,3276,ZLXY,ZGNN,,B-5747,38000,,10:10,12:50,2:40,,143,P,1234560,1
CSN,3277,ZGNN,ZBAD,,B-5149,37000,,0:10,3:40,3:30,,193,P,1234560,1
CSN,3278 (1),ZBAD,ZGNN,,B-5149,38000,,4:40,8:25,3:45,,193,P,3,1
CSN,3278 (2),ZBAD,ZGNN,,B-5149,38000,,4:55,8:40,3:45,,193,P,120,1
CSN,3278 (3),ZBAD,ZGNN,,B-5149,38000,,4:55,8:45,3:50,,193,P,46,1
CSN,3278 (4),ZBAD,ZGNN,,B-5149,38000,,4:55,8:50,3:55,,193,P,5,1
CSN,3279,ZGSZ,ZLXY,,B-1919,38000,,3:00,5:50,2:50,,149,P,1234560,1
CSN,3280,ZLXY,ZGSZ,,B-5195,37000,,23:05,1:50,2:45,,149,P,1234560,1
CSN,3281,ZGKL,ZBAD,,B-5766,37000,,0:30,3:25,2:55,,169,P,1234560,1
CSN,3282,ZBAD,ZGKL,,B-5766,38000,,4:40,7:25,2:45,,169,P,1234560,1
CSN,3283 (1),ZGGG,ZSQZ,,B-605W,31000,,10:05,11:30,1:25,,90,P,12450,1
CSN,3283 (2),ZGGG,ZSQZ,,B-605W,31000,,9:55,11:30,1:35,,90,P,6,1
CSN,3283 (3),ZGGG,ZSQZ,,B-605W,31000,,9:50,11:15,1:25,,90,P,3,1
CSN,3284,ZSQZ,ZGGG,,B-6195,32000,,12:45,14:20,1:35,,90,P,1234560,1
CSN,3285,ZGNN,ZBAD,,B-5769,37000,,5:00,8:25,3:25,,193,P,1234560,1
CSN,3286 (1),ZBAD,ZGNN,,B-5769,38000,,0:30,4:10,3:40,,193,P,23460,1
CSN,3286 (2),ZBAD,ZGNN,,B-5769,38000,,0:45,4:10,3:25,,193,P,15,1
CSN,3287 (1),ZGKL,ZBAD,,B-5419,37000,,8:25,11:30,3:05,,169,P,1350,1
CSN,3287 (2),ZGKL,ZBAD,,B-5419,37000,,8:25,11:20,2:55,,169,P,246,1
CSN,3288,ZBAD,ZGKL,,B-5766,38000,,12:35,15:25,2:50,,169,P,1234560,1
CSN,3289,ZGNN,ZSPD,,B-5645,37000,,0:50,3:40,2:50,,166,P,1234560,1
CSN,3290,ZSPD,ZGNN,,B-5645,38000,,4:50,8:15,3:25,,166,P,1234560,1
CSN,3291 (1),ZGGG,ZPJH,,B-1916,38000,,4:05,7:25,3:20,,141,P,246,1
CSN,3291 (2),ZGGG,ZPJH,,B-1916,38000,,3:55,7:15,3:20,,141,P,1350,1
CSN,3292,ZPJH,ZGGG,,B-5193,37000,,8:30,11:05,2:35,,141,P,1234560,1
CSN,3295,ZGNN,ZGGG,,B-5252,27000,,0:00,1:15,1:15,,88,P,1234560,1
CSN,3296 (1),ZGGG,ZGNN,,B-5252,28000,,13:15,14:55,1:40,,88,P,1350,1
CSN,3296 (2),ZGGG,ZGNN,,B-5252,28000,,2:20,4:00,1:40,,88,P,246,1
CSN,3297,ZGGG,ZLYL,,B-5147,38000,,3:25,6:55,3:30,,169,P,1234560,1
CSN,3298,ZLYL,ZGGG,,B-5147,37000,,7:55,11:35,3:40,,169,P,1234560,1
CSN,3299,ZGGG,ZBHD,,B-6195,37000,,23:50,2:15,2:25,,153,P,2460,1
CSN,3300,ZBHD,ZGGG,,B-6195,38000,,3:30,6:15,2:45,,153,P,1350,1
CSN,3301,ZGGG,ZBTJ,,B-30AJ,37000,,2:45,5:50,3:05,,176,P,1234560,1
CSN,3302,ZBTJ,ZGGG,,B-30AJ,38000,,6:55,10:15,3:20,,176,P,1234560,1
CSN,3303,ZGGG,ZBTJ,,B-301U,37000,,12:00,14:55,2:55,,176,P,1234560,1
CSN,3304,ZBTJ,ZGGG,,B-301U,38000,,0:25,3:55,3:30,,176,P,1234560,1
CSN,3305 (1A),ZGNN,ZSCN,,B-5253,37000,,0:50,2:35,1:45,,123,P,1234560,1
